Set	a	b	c	d	e	rs	rp
Set40000	0.05173068529255853	0.22681799041785378	0.01970081228245346	0.14673216873226347	0.11315329817975772	0.9999999999999998	0.9884505034110258
Set40001	0.07333293300014287	0.05233298792390395	0.03623736096180341	0.01956072864895464	0.018039266210105653	0.8999999999999998	0.9612372549477816
Set40002	0.024441965600771276	0.03693453177264272	0.06378556766014265	0.11231940981356547	0.1459533619681922	0.9999999999999998	0.9805867869980469
Set40003	0.02676283741226526	0.050872166852369394	0.08211761505412185	0.023945250903853577	0.11208089424509904	0.9999999999999998	0.9713671050244094
Set40004	0.026255471647673945	0.06757726037246337	0.045382117129972976	0.015372121952053619	0.09131308948538419	0.9999999999999998	0.9915595856735383
Set40005	0.02722883027945633	0.057678758719940104	0.11523084637692582	0.017893864193997966	0.08645633264566877	0.9999999999999998	0.9884135510283547
Set40006	0.3704826138210243	0.27224725171878816	0.05586054724287737	0.17539609875217255	0.09956607677873563	0.9999999999999998	0.9900116240090039
Set40007	0.2568980871960098	0.06596800436182149	0.1782678691735794	0.039185785084738356	0.10182947765255734	0.9999999999999998	0.9749524939610144
Set40008	0.033102750818685855	0.018508995055531496	0.0869664661556192	0.17286914613804194	0.10288049984932346	0.9999999999999998	0.9728720250106841
Set40009	0.026841822231755796	0.019792010861482634	0.010957834577696501	0.024491200532743007	0.054669498561443874	0.9999999999999998	0.9088106351065017
Set40010	0.04003511263053017	0.16650400565516732	0.11146295884387902	0.06030785926815985	0.18102662142219816	0.9999999999999998	0.9832336864403456
Set40011	0.026804355436793603	0.03137485815037244	0.07785158437412298	0.10681017542285343	0.06429565764623724	0.9999999999999998	0.9800069778973728
Set40012	0.27358650460700873	0.0602500239769882	0.1784024083760224	0.10782243404903136	0.01978929555843989	0.9999999999999998	0.9839640240475243
Set40013	0.06943770596858412	0.11009218135258991	0.1499629960146367	0.018674457519619825	0.026706823710523242	0.9999999999999998	0.9829967683083877
Set40014	0.010282141888355079	0.05576319393437201	0.02874345101541742	0.04416800697122025	0.017339753950027736	0.9999999999999998	0.9929601791878959
Set40015	0.01767247882434342	0.13247291181907483	0.035049010327924845	0.07451031595017243	0.15965984560862545	0.9999999999999998	0.9860975856374676
Set40016	0.027794223631848247	0.013100940708973163	0.05398366240048502	0.1546042322865825	0.0953062253040341	0.9999999999999998	0.9696234045754928
Set40017	0.04958605518814019	0.08881248199739722	0.12709928526181247	0.018912660605670095	0.028341335480003282	0.9999999999999998	0.9728015831802321
Set40018	0.021498568109013294	0.013664881246235328	0.07807537922354857	0.16681659593243992	0.04763979660832052	0.9999999999999998	0.9257517229531332
Set40019	0.01636729150321392	0.030162923646581463	0.06724798741545934	0.11588711648520744	0.17020872893174466	0.9999999999999998	0.9798207275763848
Set40020	0.03677737074251408	0.08661998944357774	0.020113213753599424	0.022539437105251192	0.05618397108822393	0.9999999999999998	0.9547173712217059
Set40021	0.1153891083310502	0.03213348332013444	0.05300422958322282	0.017762398565632442	0.07315804417521954	0.9999999999999998	0.9780639260471894
Set40022	0.1043868323288124	0.0629353802140995	0.018297120225822083	0.03208785310197404	0.061721716169024665	0.8999999999999998	0.9604326281380582
Set40023	0.08363319444426986	0.016178117341583698	0.026172363022287315	0.07271331873540166	0.026666365191967634	0.8999999999999998	0.930517917724223
Set40024	0.07463647775451088	0.11429650848157757	0.03043165151553151	0.044500641844731126	0.016441376677452046	0.9999999999999998	0.9716552256033721
Set40025	0.016578483073396266	0.03249362946647383	0.06366940389439557	0.08284240893194106	0.1340964703579387	0.9999999999999998	0.9793588989220591
Set40026	0.018395066875813715	0.07082002376743468	0.037337305938277	0.05467461518690786	0.020775678421651955	0.9999999999999998	0.9791818749707645
Set40027	0.01576657157684891	0.12273771591019611	0.09902390910745495	0.05566902025798215	0.04302077812547067	0.9999999999999998	0.9883281210815289
Set40028	0.020190737044632368	0.08121021739064938	0.11968676452331495	0.029906975334439867	0.04631720611447776	0.9999999999999998	0.9678042644093819
Set40029	0.023980029486717847	0.137831350889435	0.05171294363709389	0.08964480933804186	0.014012913899011048	0.9999999999999998	0.9734553441586571
Set40030	0.09124266100604306	0.016980567737840957	0.02992855001590522	0.0563831775579402	0.1495284728779236	0.9999999999999998	0.9679671043787479
Set40031	0.013735210180461754	0.04034769297274443	0.06600775739842912	0.13289871311283874	0.026462857513747218	0.9999999999999998	0.9305270280930087
Set40032	0.03295188516125491	0.009450821617019267	0.02123022038469735	0.08933915361363565	0.05290558977776538	0.9999999999999998	0.9658424074569683
Set40033	0.12236348548173115	0.0684706613772681	0.017152767190664386	0.04344562479718417	0.1875310929307068	0.9999999999999998	0.9764391077267429
Set40034	0.06330074470838587	0.027764547524735783	0.0897822683681413	0.05132101531471356	0.01541942421595488	0.9999999999999998	0.9919820702448926
Set40035	0.052984321929272826	0.025389756219766912	0.02031609094950093	0.0981058969299432	0.07107555471307203	0.9999999999999998	0.9832245073611664
Set40036	0.029267493776191422	0.013062132993530207	0.021090276193193924	0.03786965211877191	0.05427704590293381	0.9999999999999998	0.9862314634235162
Set40037	0.07891412524574082	0.059583381756299514	0.12833836685082178	0.02279470830607433	0.1963639502120299	0.9999999999999998	0.9778661492710301
Set40038	0.10918693154773695	0.029272717020796923	0.04487578516373192	0.012026993796222518	0.08133319272012274	0.9999999999999998	0.9862983109168852
Set40039	0.05397889512557219	0.04132602563018484	0.07850158716110534	0.026712100243699632	0.022632693881550314	0.9999999999999998	0.970723423632142
Set40040	0.0982846825127045	0.03384283144432165	0.13859185014513187	0.05394247583107592	0.019309401870338805	0.9999999999999998	0.9763081212089061
Set40041	0.08935548980052421	0.06410071574536902	0.03633959263074238	0.02040393578948896	0.13680568919285174	0.9999999999999998	0.982467874054243
Set40042	0.007937969803607947	0.014702852016155177	0.027464733034122446	0.04344769455339814	0.05666446985805873	0.9999999999999998	0.991813590757179
Set40043	0.08791475437379215	0.13974273988413988	0.01732683269534041	0.025621690896385996	0.05462381419921236	0.9999999999999998	0.9691520444548267
Set40044	0.1293539171146164	0.18214912249618265	0.08256918493069254	0.012144272358898922	0.03601620247903248	0.9999999999999998	0.9926243731777126
Set40045	0.016902393560975115	0.08206227906889452	0.032706115410925496	0.052477206972432744	0.06251296536975748	0.9999999999999998	0.9963255615105178
Set40046	0.019560076459551268	0.07734420875204517	0.041133151758186104	0.056243847004610714	0.10793057182869736	0.9999999999999998	0.9926095820709888
Set40047	0.03636392559380375	0.06416784848958446	0.08031357076763113	0.04173104520219395	0.01882504005042529	0.9999999999999998	0.9875766398705508
Set40048	0.09896142430759614	0.057762871832988893	0.14417531666595096	0.20905087175084391	0.016589527884309563	0.9999999999999998	0.9948775871953132
Set40049	0.0636928620731867	0.013113288034112491	0.028661474296138856	0.09723312311699983	0.03561316983843943	0.9999999999999998	0.9675085893958608
